,filename,suffix,nb_chars,nb_tokens,ratio_alnum,ratio_al,ratio_num,nb_occ_article
206,8b85701a4da5515544e064a65417bce2_summary_en,txt,548,96,0.8302919708029197,0.8302919708029197,0.0,0
207,7a2993c943fc2368597f5aa408de8193_summary_fr,txt,719,164,0.8233657858136301,0.8122392211404729,0.011126564673157162,0
208,21c2093077fc2745d3659973617e82c3_summary_fr,txt,404,81,0.8391089108910891,0.8391089108910891,0.0,0
209,f21af16047e3bc4298d8c2ccc050f0fb,pdf,1850,568,0.7924324324324324,0.7827027027027027,0.00972972972972973,0
210,05978b467e82ef92032e5a532c8d641a_summary_en,txt,1017,222,0.8180924287118977,0.7964601769911505,0.021632251720747297,0
211,9fe2f4c47b141ca58a362a5c0a8c53cf,pdf,19695,5570,0.805026656511805,0.7657273419649657,0.0392993145468393,52
212,0220a989c702fc75aa9554114aa01587,pdf,26547,8885,0.7864542132821034,0.7315704222699363,0.0548837910121671,52
213,84dc230ab86d4bbf0714cad1158e1b74,pdf,17348,5181,0.801648605026516,0.778937053262624,0.022711551763892092,26
214,1527b4f47dc8c40054fc7e6fa6ae69bc_summary_fr,txt,198,41,0.8434343434343434,0.8434343434343434,0.0,0
215,fc7c6d9f06951be96f7f81df26259a37_summary_en,txt,395,72,0.8379746835443038,0.8379746835443038,0.0,0
216,b6bd1df0d361af11f59b83c8f0343894,pdf,677,313,0.7651403249630724,0.6779911373707533,0.08714918759231906,3
217,766b074dbe96c408b7b2a7c0510365e8_summary_en,txt,442,108,0.8054298642533937,0.7805429864253394,0.024886877828054297,0
218,cc5892c4733132d53bdd76e1c33aed12_summary_fr,txt,359,71,0.8384401114206128,0.8384401114206128,0.0,0
219,6c2988342387dec3013bab4c31f4f9d1_summary_fr,txt,199,40,0.8391959798994975,0.8391959798994975,0.0,0
220,8b2284786d3e10a750491bbcfd910462,pdf,22945,6536,0.8033122684680758,0.7791675746349968,0.0241446938330791,27
221,55a742c66d5e6e7f49f7ab76d279dd76_summary_en,txt,156,33,0.8525641025641025,0.8525641025641025,0.0,0
222,33015adcb2ffb64750112bdaebeb26d8,pdf,16260,5096,0.8015375153751537,0.7795817958179582,0.021955719557195573,12
223,0c54806139f0628a3c1172ca6b6aad75,pdf,1358,463,0.8114874815905744,0.7592047128129602,0.05228276877761414,4
224,542b3a0ae7ab0133a57370a10021c3bc_summary_fr,txt,196,46,0.8163265306122449,0.8163265306122449,0.0,0
225,f47936135555022b62cfa95779f1876e,pdf,17057,5988,0.7942780090285513,0.7456176349885677,0.048660374039983585,32
226,cb215e6b1eaf4b60c0a76818497a00f2_summary_en,txt,579,101,0.8411053540587219,0.8411053540587219,0.0,0
227,717e10a8c39129e60daf0d55cc3784fe,pdf,11416,3305,0.8029081990189209,0.7730378416257884,0.029870357393132447,15
228,237afd76ec365244e94396095d2d95ab_summary_en,txt,610,106,0.8311475409836065,0.8311475409836065,0.0,0
229,c178843304a64bbcc85c2ad9ff7fcda3_summary_en,txt,551,102,0.8203266787658802,0.8130671506352087,0.007259528130671506,2
230,893341e90a4c86417f4d62e927548167,pdf,8736,2264,0.8139880952380952,0.7904075091575091,0.02358058608058608,22
231,1c7b4a831284608fa3f1ab352233edff_summary_en,txt,508,119,0.8031496062992126,0.781496062992126,0.021653543307086614,0
232,fa6f6cb4bf47763d0afdc0993caf3d3a_summary_fr,txt,527,102,0.8481973434535104,0.8481973434535104,0.0,0
233,4e1f300a2191b7aa1a2afe758f052b64,pdf,5199,1496,0.8076553183304481,0.7924600884785535,0.015195229851894596,7
234,b8a0dfbd02300d8aec58cd0b530030e6_summary_en,txt,353,59,0.8413597733711048,0.8413597733711048,0.0,0
235,fe839e21967856d7a98c6481c17e033d,pdf,15038,4235,0.8170634392871392,0.794454049740657,0.022609389546482245,17
236,bb34db4c0a5a40a8657df8e5181852f7_summary_en,txt,411,68,0.851581508515815,0.851581508515815,0.0,0
237,6d40150905e88149592578ff8117ba39,pdf,12480,3665,0.799599358974359,0.7690705128205129,0.030528846153846153,32
238,f3ea0f33d70fae83b5b7e56f5505faa8,pdf,5314,1382,0.8229205871283403,0.8014678208505833,0.021452766277756868,0
239,dd6fab4c740836f2085b57ac5097bbf9_summary_en,txt,227,36,0.8590308370044053,0.8590308370044053,0.0,0
240,79e7687d661ac8af5d580db419c669cf,pdf,10062,2594,0.8255813953488372,0.7979526933015305,0.027628702047306698,11
241,9e3f1687ebb23abddb712bd2c7fbe2e2_summary_fr,txt,865,184,0.8196531791907514,0.8196531791907514,0.0,0
242,6f16124b87a9efd2fdd21d2912ebe648_summary_en,txt,233,36,0.8669527896995708,0.8669527896995708,0.0,0
243,f082d261856ab4f740974ca25b6a4fda,pdf,11622,3899,0.8069179143004647,0.7726725176389606,0.03424539666150404,1
244,33f4883d8d8c56a98d3ae27c80f7e1be,pdf,7148,1984,0.8105763850027979,0.7935086737548964,0.01706771124790151,6
245,fed8a1bfce8f2a3b7a261ea0110787a6,pdf,283021,86197,0.8282388939336657,0.8217093431229485,0.006529550810717226,0
246,fcf7b538fecbf68a95c8ac7aeaae84fc,pdf,8334,2508,0.8039356851451884,0.7879769618430525,0.015958723302135828,6
247,4e1f300a2191b7aa1a2afe758f052b64_summary_fr,txt,572,130,0.8216783216783217,0.8216783216783217,0.0,0
248,cb215e6b1eaf4b60c0a76818497a00f2,pdf,5487,1374,0.8264989976307636,0.8066338618552943,0.019865135775469292,8
249,60fad2db6381682fcfc603b58c65c81e,pdf,22401,5548,0.8180438373286907,0.7948752287844293,0.023168608544261417,26
250,07498eff67d6c1d7972e571eca238a9f_summary_fr,txt,293,68,0.8293515358361775,0.8293515358361775,0.0,0
251,68d28d2067a880d89facfe58a467e51f,pdf,76167,25155,0.7943466330563105,0.7424869037772264,0.05185972927908412,144
252,4d0c6ce0e75cb9982462d59f9c822e47,pdf,37369,9792,0.8181647889962268,0.7895046696459632,0.028660119350263587,33
253,20731ddefa3b1cf0450bbe63859554f8_summary_en,txt,335,82,0.8208955223880597,0.7850746268656716,0.03582089552238806,0
254,9e3f1687ebb23abddb712bd2c7fbe2e2,pdf,4151,1262,0.8055890146952541,0.7761985063840039,0.029390508311250303,6
255,a9d6377df7a98ab5e0c05f6d1f13844c,pdf,3464,1192,0.8224595842956121,0.8123556581986143,0.01010392609699769,0
256,48a31e58f0727f64657a53498cdef23a,pdf,1555,540,0.7954983922829582,0.7909967845659164,0.0045016077170418,0
257,69da421ce803a8b4ea58ca122f1ed3cf,pdf,5679,1454,0.818630040500088,0.7957386863884487,0.022891354111639374,9
258,802208e6dc3f634e83f1c7dff031aabe,pdf,26625,7724,0.8055211267605634,0.7815962441314555,0.023924882629107982,22
259,6aa9abfe5879f0fbfc0dbf0731370efe,pdf,6904,1792,0.8201042873696408,0.796494785631518,0.023609501738122828,13
260,2deecce524641c953c07d3274fc7b4a3,pdf,7468,2037,0.812131762185324,0.7852169255490091,0.026914836636314943,14
261,22d0ee93c127df7a7543aa782f3bbd2a,pdf,13070,3175,0.8257842387146136,0.8033664881407804,0.022417750573833207,49
262,19452b43d0a0f135fa9ee3df023a8cec,pdf,9705,2733,0.8093766099948481,0.794435857805255,0.014940752189592994,10
263,3be1ad6df310141616ba780f297e25b7_summary_en,txt,235,42,0.8382978723404255,0.8382978723404255,0.0,0
264,5635f5aa326e80faf3975cd12b55fbb0_summary_fr,txt,591,125,0.8223350253807107,0.8206429780033841,0.001692047377326565,0
265,4be493901ea03ad6080098be5b8d5356_summary_en,txt,275,44,0.8472727272727273,0.8472727272727273,0.0,0
266,4d9ae361d7e9b577b961763a043cbcc6_summary_fr,txt,270,62,0.8148148148148148,0.8074074074074075,0.007407407407407408,0
267,6525902dc9c3bb971525a1a7786ea721,pdf,3425,1095,0.80992700729927,0.7608759124087591,0.049051094890510946,11
268,5eefcf21ec064519d08af920e277810f,pdf,29588,7593,0.8117142084628903,0.7859267270515073,0.025787481411382995,83
269,a9fa91b8f68f0826aa1d4b545e55724f,pdf,30873,9143,0.8125870501732906,0.7941890972694587,0.018397952903831827,28
270,4a590e2caa0a9a3b3bbe229f4021e16b_summary_fr,txt,265,59,0.8415094339622642,0.8415094339622642,0.0,0
271,202e511a607f6c9539f8d6b46b6baceb,pdf,5888,1552,0.8136888586956522,0.7922894021739131,0.021399456521739132,11
272,da73df88b06e0646d3509a33287953ba,pdf,9518,2826,0.7994326539188905,0.772956503467115,0.026476150451775583,15
273,8e6d55a06156ff2bb822304fa311439f,pdf,7623,2050,0.8078184441820806,0.7772530499803227,0.03056539420175784,15
274,28f2fe5aaf959ea86322064719a8221c_summary_fr,txt,205,58,0.8195121951219512,0.7804878048780488,0.03902439024390244,0
275,ae57d801a81d3561912f1abff6e4f52e,pdf,4544,1461,0.7662852112676056,0.7293133802816901,0.03697183098591549,6
276,fed8a1bfce8f2a3b7a261ea0110787a6_summary_fr,txt,79,28,0.810126582278481,0.7088607594936709,0.10126582278481013,0
277,149a7fa22be4400ca1b63235d78346da_summary_en,txt,307,55,0.8469055374592834,0.8469055374592834,0.0,0
278,78199ce04a046cec1bbad1fc9bac50d6,pdf,3361,1236,0.7890508777149657,0.7152633144897352,0.07378756322523058,0
279,e49def72dfd4e311b9c1ca3f180ab356,pdf,5893,1801,0.806210758527066,0.7792295944340744,0.026981164092991686,10
280,308721b4f1197f801a81c43e0b5cb02b,pdf,13514,3711,0.8150066597602487,0.7933254402841498,0.02168121947609886,46
281,a619867139a455e7260ee685d62d6c43_summary_fr,txt,1513,364,0.8122934567085262,0.8023793787177792,0.00991407799074686,0
282,b30442f37c37fad30a366ed51f530b79,pdf,3546,1248,0.7961082910321489,0.7831359278059785,0.012972363226170333,0
283,46a313db6279d7bba0e1413f197d59fa,pdf,29146,7696,0.8250874905647431,0.810745899951966,0.014341590612777053,6
284,a2428b5192404476dad1c0fa7b4b43d2_summary_fr,txt,267,59,0.8314606741573034,0.8314606741573034,0.0,0
285,fcf7b538fecbf68a95c8ac7aeaae84fc_summary_fr,txt,165,36,0.8363636363636363,0.8363636363636363,0.0,0
286,3b939888903c18b49ba294e1df660d22_summary_fr,txt,493,127,0.8032454361054767,0.7849898580121704,0.018255578093306288,0
287,3b939888903c18b49ba294e1df660d22,pdf,16882,5607,0.7976543063618055,0.7634166567942187,0.03423764956758678,21
288,f9cdd79bc61140ed6bc03380c522719d_summary_fr,txt,340,60,0.85,0.85,0.0,0
289,893341e90a4c86417f4d62e927548167_summary_en,txt,341,57,0.8475073313782991,0.8475073313782991,0.0,0
290,1c7b4a831284608fa3f1ab352233edff,pdf,4688,1310,0.8161262798634812,0.7939419795221843,0.02218430034129693,3
291,c72a5297c53fdc017e79952facde7775_summary_fr,txt,279,51,0.8494623655913979,0.8494623655913979,0.0,0
292,83cd7b1f684ca3bdd7365420a64f9ba5_summary_fr,txt,431,84,0.839907192575406,0.839907192575406,0.0,0
293,3fb091edf0ab939eec5e1ea848ff2428,pdf,25969,7125,0.8096961762100967,0.7947167776964843,0.014979398513612383,26
294,76183b1efbb2c86b2adc1d64949e9d38_summary_en,txt,704,161,0.8153409090909091,0.7954545454545454,0.019886363636363636,0
295,33015adcb2ffb64750112bdaebeb26d8_summary_fr,txt,224,58,0.8125,0.8125,0.0,0
296,1527b4f47dc8c40054fc7e6fa6ae69bc,pdf,6768,2092,0.8036347517730497,0.7777777777777778,0.025856973995271867,10
297,4471cdff28bc6ce1e3c5a9d8ee20d9a8_summary_en,txt,400,73,0.835,0.835,0.0,0
298,b9929868d57c488b8d50e8cf4e0c97c4_summary_fr,txt,149,39,0.8120805369127517,0.8120805369127517,0.0,0
299,3dde7900d2eda287c1e64302a61c78d3,pdf,21655,6701,0.8013391826368045,0.7648118217501731,0.03652736088663126,46
300,9a7de93634097cfb667f8ba5df4c48ed,pdf,3027,924,0.8149983481995375,0.7710604558969276,0.043937892302609846,8
301,9e1a46edba0e6d5abed0462ec1e0a19d_summary_fr,txt,393,83,0.8473282442748091,0.8473282442748091,0.0,0
302,ddf93d3260dc0a4cee68b612a8a3ad02_summary_en,txt,206,38,0.8349514563106796,0.8349514563106796,0.0,0
303,87e5c207bbf7db2c54702ed43caed409_summary_en,txt,548,107,0.8211678832116789,0.8211678832116789,0.0,0
304,073b491d6970ff3b5a02c2a19465e8a8_summary_en,txt,194,38,0.8195876288659794,0.8195876288659794,0.0,0
305,c72a5297c53fdc017e79952facde7775,pdf,7519,2184,0.8039632929910893,0.7793589573081526,0.02460433568293656,10
306,fe05be2c0c1a464ab754d6489af3fc16_summary_en,txt,495,86,0.8222222222222222,0.8222222222222222,0.0,0
307,6e06dffe27d2319a0f5c773813e42c4a,pdf,11117,3319,0.8097508320590088,0.7808761356481065,0.02887469641090222,50
308,87e5c207bbf7db2c54702ed43caed409,pdf,5939,1567,0.8144468765785485,0.7937363192456642,0.020710557332884325,10
309,fc7c6d9f06951be96f7f81df26259a37,pdf,8203,2078,0.8160429111300743,0.7908082408874801,0.02523467024259417,12
310,5635f5aa326e80faf3975cd12b55fbb0,pdf,22033,6572,0.8041120137974855,0.7750192892479463,0.029092724549539328,27
311,ddf93d3260dc0a4cee68b612a8a3ad02,pdf,15870,4475,0.8115942028985508,0.789161940768746,0.02243226212980466,12
312,7b3a7555a7ca66d65a31ff4058ad3d25,pdf,8739,2337,0.8149673875729488,0.7912804668726399,0.02368692070030896,21
313,673318e364c8d2789b37b789fb423e46,pdf,16066,3933,0.8204282335366613,0.8043694759118636,0.01605875762479771,21
314,baa4dd24ecfc3fd95b3bd6939968ba6a_summary_fr,txt,201,42,0.845771144278607,0.845771144278607,0.0,0
315,c1feac5448601b891e68757083811224_summary_en,txt,168,30,0.8571428571428571,0.8571428571428571,0.0,0
316,4a590e2caa0a9a3b3bbe229f4021e16b,pdf,3190,1097,0.8109717868338558,0.7724137931034483,0.038557993730407525,6
317,1573b856afd95f1b0544801e11437ad0,pdf,1745,620,0.7977077363896848,0.7730659025787966,0.02464183381088825,0
318,d0dea083c16c87d513bad252a86ad56d,pdf,4737,1492,0.7939624234747731,0.766307789740342,0.027654633734431073,9
319,837ffe5759b8898b2cbbdd1e577773b8_summary_fr,txt,511,111,0.812133072407045,0.812133072407045,0.0,0
320,9e1a46edba0e6d5abed0462ec1e0a19d,pdf,6950,2057,0.8092086330935252,0.7858992805755396,0.02330935251798561,7
321,634ee62308d05acd90863f7e6893d6a1,pdf,8853,2267,0.8199480402123573,0.7978086524342031,0.022139387778154298,13
322,20731ddefa3b1cf0450bbe63859554f8,pdf,13852,3483,0.7915102512272596,0.7724516315333526,0.019058619693907018,19
323,199451137241dc71dc065e28b0c1c4d5,pdf,1804,761,0.8054323725055432,0.799889135254989,0.005543237250554324,0
324,8c5d2c37b1ab6c85bf83e17dc8688299,pdf,6542,2351,0.7754509324365637,0.7020788749617853,0.07337205747477836,18
325,2281130745c882b033d82232cc47837f,pdf,3965,1261,0.808827238335435,0.7828499369482976,0.025977301387137452,5
326,c22582508024a02e51d627fc14023bf8_summary_en,txt,507,89,0.8382642998027613,0.8382642998027613,0.0,0
327,f082d261856ab4f740974ca25b6a4fda_summary_en,txt,250,48,0.832,0.832,0.0,0
328,3c71ec5b01016d3efaa93b0253835661,pdf,4777,1220,0.8243667573791083,0.806782499476659,0.017584257902449236,8
329,fce6c8b488b7e32f29e6904bd1970aa6,pdf,7090,1887,0.8012693935119887,0.7889985895627645,0.01227080394922426,0
330,b5cd04c2811f540025c51a92d9f88b97_summary_en,txt,238,39,0.8529411764705882,0.8529411764705882,0.0,0
331,61e791c0faa3c43be9bd52f985a4e16e_summary_en,txt,126,22,0.8650793650793651,0.8650793650793651,0.0,0
332,95b03568e9d2d2db47987d10073e24c3,pdf,806,385,0.7990074441687345,0.7580645161290323,0.04094292803970223,0
333,02baa579b2e39ae8691ba31103e6986e,pdf,2806,742,0.815751960085531,0.8004276550249465,0.015324305060584463,0
334,ca165f0a6d8c1d59580bf59e08243e23_summary_fr,txt,624,141,0.8189102564102564,0.8189102564102564,0.0,0
335,a4e3627fbdb9ff282416776fa1b30376,pdf,5366,1628,0.8019008572493478,0.7745061498322773,0.027394707417070445,9
336,21b3e66e5464f54f58cbcaa99a1072f1,pdf,10231,2937,0.8110644120809305,0.7712833545108005,0.03978105757013,12
337,c4e23648787432ea45361046498d3c5b_summary_fr,txt,302,66,0.8211920529801324,0.8211920529801324,0.0,0
338,74ea216c2665953e5174cf1fd01229e6_summary_en,txt,448,88,0.8459821428571429,0.8459821428571429,0.0,0
339,2285c9cb19fd191b424845ff7b1eb9df_summary_fr,txt,305,67,0.8262295081967214,0.8229508196721311,0.003278688524590164,0
340,ab2f74215aed2cf1b9a1f47ce8ecdb67,pdf,10565,2834,0.812210127780407,0.7898722195929957,0.022337908187411264,46
341,b904d065c7f01996aed1bc954c9aa6ee,pdf,1770,628,0.8073446327683615,0.7966101694915254,0.010734463276836158,0
342,42f2cc2ffab0e35fd3d99b52e92cd72c_summary_fr,txt,444,100,0.8063063063063063,0.8063063063063063,0.0,0
343,3d4e0087ca5a0e685348ae052c18239d,pdf,17077,4908,0.8058792527961586,0.7857937576857762,0.020085495110382386,11
344,c270a93a04ad13d936c05ef5e25d482c_summary_fr,txt,424,86,0.8514150943396226,0.8514150943396226,0.0,0
345,f3bf24e4aca755a7657b0cb100d3b67e,pdf,3694,1044,0.8183540877097997,0.7934488359501894,0.02490525175961018,6
346,fa939069fc6721defccc3152a86bcd69_summary_en,txt,249,39,0.8554216867469879,0.8554216867469879,0.0,0
347,df512571895223d2fbf7570132c114dd,docx,1853,359,0.8100377765785213,0.8100377765785213,0.0,0
348,501d7e2867b4aafadba5933fef12e8fe,pdf,22506,6441,0.804496578690127,0.785523860303919,0.01897271838620812,24
349,8a0f116d39e6c1d5bc3afb6fdf82ffb9,pdf,11561,2989,0.8122134763428769,0.7894645791886515,0.022748897154225414,12
350,5b78cf249defaea81c858608685b896f,pdf,5932,1394,0.8017532029669588,0.7907956844234659,0.01095751854349292,0
351,744ec981d5d0f304d715be47f360de0a_summary_fr,txt,233,46,0.8326180257510729,0.8326180257510729,0.0,0
352,6c2988342387dec3013bab4c31f4f9d1,pdf,6106,1629,0.8185391418277105,0.8060923681624631,0.012446773665247298,8
353,9caf2e1be07757f8fa04131e217dd6ed_summary_fr,txt,168,36,0.8333333333333334,0.8333333333333334,0.0,0
354,f155e6205f21326e4ad2241221e25397,pdf,56837,18053,0.7961011313053117,0.758907049985045,0.03719408132026673,86
355,84dc230ab86d4bbf0714cad1158e1b74_summary_fr,txt,189,44,0.8359788359788359,0.8359788359788359,0.0,0
356,f155e6205f21326e4ad2241221e25397_summary_fr,txt,576,126,0.8333333333333334,0.8333333333333334,0.0,0
357,cbbbf106fda2d74cb5d2d49e78e195f4_summary_fr,txt,597,111,0.8425460636515912,0.8425460636515912,0.0,0
358,5eefcf21ec064519d08af920e277810f_summary_en,txt,502,107,0.8286852589641435,0.8147410358565738,0.013944223107569721,0
359,61e791c0faa3c43be9bd52f985a4e16e,pdf,6285,1582,0.8208432776451869,0.7998408910103421,0.02100238663484487,9
360,5747214eb6b7884dc134bc10e8c98c72_summary_en,txt,400,68,0.835,0.835,0.0,0
361,67bc653c99ed9a2335c156017e34bfde,pdf,6656,1816,0.8121995192307693,0.7779447115384616,0.034254807692307696,24
362,0b77afbc3ac9cd1c92a8258c918f85da,pdf,4232,1168,0.8161625708884688,0.7873345935727788,0.028827977315689982,5
363,5747214eb6b7884dc134bc10e8c98c72,pdf,8949,2222,0.8096994077550564,0.7901441501843781,0.01955525757067829,8
364,46a313db6279d7bba0e1413f197d59fa_summary_en,txt,234,40,0.8418803418803419,0.8418803418803419,0.0,0
365,5f34b6813d5938c67a11dc17bc752fd2_summary_fr,txt,226,45,0.8362831858407079,0.8362831858407079,0.0,0
366,a10762262f89f7a328bced5d8659983d,pdf,2840,847,0.7792253521126761,0.7693661971830986,0.009859154929577466,0
367,77957f6fa8d931bef7d36f403136bbd9,pdf,11939,3119,0.8194153614205545,0.7960465700644945,0.023368791356059973,20
368,fe839e21967856d7a98c6481c17e033d_summary_fr,txt,387,84,0.8191214470284238,0.8191214470284238,0.0,0
369,3be1ad6df310141616ba780f297e25b7,pdf,31322,8287,0.8114105101845348,0.7881042079049869,0.02330630227954792,60
370,4be493901ea03ad6080098be5b8d5356,pdf,7831,1891,0.8200740646149917,0.8041118631081599,0.015962201506831822,10
371,6f16124b87a9efd2fdd21d2912ebe648,pdf,26249,7231,0.8090212960493733,0.7707341232046935,0.0382871728446798,104
372,150dfc12f35b5b33405d08417c03fca3_summary_fr,txt,800,179,0.81875,0.81875,0.0,0
373,58c4299457f09a2626cad1cd66c98b89,pdf,13295,3795,0.8121098157201956,0.7926288078224897,0.019481007897705904,20
374,5e43615048734eb7baaba434ce9972fe,pdf,238366,63364,0.8335458916120587,0.8258854031195724,0.007660488492486344,0
375,76183b1efbb2c86b2adc1d64949e9d38,pdf,10762,3487,0.7911168927708604,0.7313696338970451,0.059747258873815275,26
376,dc8c5e78d11d9969ffa55cbe189dcbac_summary_en,txt,268,45,0.8582089552238806,0.8582089552238806,0.0,0
377,e48eb290f5924ec2682d5c6fc418785a,pdf,12174,3404,0.8131263348118942,0.7932479053721044,0.019878429439789715,16
378,1c37ce3d8aef4359254e24f1f7990cbf,pdf,1564,604,0.7953964194373402,0.7269820971867008,0.06841432225063938,3
379,83b02c66de23cd13ee70b840e68d925a,pdf,6041,1760,0.8058268498592949,0.7864591954974341,0.01936765436186062,6
380,68d28d2067a880d89facfe58a467e51f_summary_fr,txt,142,28,0.8591549295774648,0.8591549295774648,0.0,0
381,40403184c17d42aaa75b584041e604a7_summary_en,txt,746,175,0.792225201072386,0.7761394101876675,0.0160857908847185,7
382,1bd85e44a13d20fd38282f1f1c4832c8_summary_en,txt,355,83,0.8309859154929577,0.8056338028169014,0.02535211267605634,0
383,4d9ae361d7e9b577b961763a043cbcc6,pdf,3131,958,0.7987863302459278,0.7668476525071862,0.031938677738741615,4
384,7869c646301fe82b50fc79cf0c1268c6,pdf,8641,2580,0.8041893299386645,0.7783821316977202,0.025807198240944334,11
385,8c7655e03fef9d046e504dd052c328b0_summary_fr,txt,302,64,0.8311258278145696,0.8311258278145696,0.0,0
386,1b36adb1a976b351fc6792cf10f51515,pdf,7983,2347,0.8074658649630465,0.7925591882750845,0.014906676687961919,8
387,a981ecad2fe161b2be249a3185b6a67a,pdf,19724,5327,0.806682214560941,0.7761103224498074,0.030571892111133644,67
388,21bd8d0f42fd5c802cb3d19c907623c9,pdf,1828,559,0.8019693654266958,0.7948577680525164,0.007111597374179431,0
389,de2d69fff1d0a781982b4e14dd582321,pdf,3469,1048,0.8155087921591236,0.7987892764485442,0.01671951571057942,5
390,ff51f9376a472427cd101274e5469d68,pdf,33695,9826,0.8138299450957115,0.7909778898946431,0.022852055201068408,42
391,3175a1ba5282c901b5e60ea7387de70b,pdf,1628,452,0.8126535626535627,0.8077395577395577,0.004914004914004914,0
392,3528153b2d9928fcd27680cbf4c4a72b,pdf,16970,4924,0.8035356511490866,0.7784325279905716,0.025103123158515026,16
393,f505f7570f6a13967247e7e8911fea95,pdf,9157,2395,0.7457682647155182,0.7252375232062903,0.02053074150922791,3
394,53d04f32e0163590885f609000064f41_summary_fr,txt,700,169,0.8214285714285714,0.7957142857142857,0.025714285714285714,0
395,c8db05f91c0711cb0319837a407bc637,pdf,6055,1820,0.8107349298100743,0.783980181668043,0.026754748142031378,22
396,47cc1e1f3fae3bc294d34f19d79cf60f_summary_en,txt,193,39,0.8341968911917098,0.8341968911917098,0.0,0
397,dc1ee3cfe8a82a9adbd4db0481b6f4cb,pdf,10973,2788,0.8121753394696072,0.794768978401531,0.017406361068076186,7
398,cce72c6f171055b2a36453bc12b9dbf5_summary_fr,txt,264,74,0.8106060606060606,0.7689393939393939,0.041666666666666664,0
399,f47936135555022b62cfa95779f1876e_summary_fr,txt,711,190,0.8002812939521801,0.7763713080168776,0.02390998593530239,0
400,6f5b71f2f110f5b0af01214e152bd6a3_summary_fr,txt,648,225,0.7854938271604939,0.7037037037037037,0.08179012345679013,0
401,0220a989c702fc75aa9554114aa01587_summary_fr,txt,593,146,0.8161888701517707,0.8094435075885329,0.006745362563237774,0
402,eda9a30d749f908683df10513ec073e3,pdf,17560,4660,0.8169134396355353,0.8029612756264237,0.013952164009111617,14
403,0322324c1ad657966d07dad39c19d5bb_summary_fr,txt,326,68,0.8312883435582822,0.8312883435582822,0.0,0
404,d8d4bd95c30f092fd5d23b969b4558d1,pdf,8713,2391,0.7997245495237002,0.7703431653850568,0.029381384138643406,20
405,9a4f27b1a8f825fdbc1ae699a9f53ce9_summary_en,txt,413,79,0.8305084745762712,0.8305084745762712,0.0,0
406,3c71ec5b01016d3efaa93b0253835661_summary_en,txt,262,51,0.8396946564885496,0.8396946564885496,0.0,0
407,9fad6115c3efe2492fdbfc07a917355c_summary_en,txt,341,55,0.8592375366568915,0.8592375366568915,0.0,0
408,07498eff67d6c1d7972e571eca238a9f,pdf,27050,8276,0.8007024029574862,0.7633641404805915,0.03733826247689464,64
409,cb20d0882d1f7ba73c960984ed31e553_summary_fr,txt,623,152,0.8138041733547352,0.7961476725521669,0.01765650080256822,0
410,bbf8b955aae90a81cdd9e6cff291ecd2,pdf,10281,2884,0.8156794086178387,0.7965178484583212,0.019161560159517557,8
411,04e23a4e945161521bb4d11099cdcba7,pdf,3074,975,0.8012361743656473,0.7761873780091086,0.025048796356538713,6
412,5f909c5f962b5e6f610527d2469d8dfb,pdf,23448,5680,0.8346980552712385,0.8161890139883998,0.01850904128283862,0
