,filename,suffix,nb_chars,nb_tokens,ratio_alnum,ratio_al,ratio_num,nb_occ_article
413,18bbf2b57db57892e15c8cebc4dcb3eb_summary_fr,txt,576,135,0.8107638888888888,0.8003472222222222,0.010416666666666666,0
414,811ea219f422780d4365a5eea26e6bd1_summary_fr,txt,314,64,0.8375796178343949,0.8375796178343949,0.0,0
415,202e511a607f6c9539f8d6b46b6baceb_summary_en,txt,122,26,0.8278688524590164,0.8278688524590164,0.0,0
416,7a2993c943fc2368597f5aa408de8193,pdf,21129,6287,0.812863836433338,0.7886317383690662,0.024232098064271852,16
417,9cc79b84d157d6e49d92bbff3b321e11_summary_fr,txt,470,111,0.8,0.8,0.0,0
418,7ccb7c67381570a4897fd38bab1ecf8d,pdf,11864,3035,0.8063890761968981,0.7929871881321645,0.013401888064733648,0
419,bb34db4c0a5a40a8657df8e5181852f7,pdf,2778,863,0.8138948884089273,0.78113750899928,0.03275737940964723,5
420,c9f1470cfd37c959196faa490f6c092e,pdf,52259,15749,0.8074590022771198,0.781874892363038,0.025584109914081787,96
421,a981ecad2fe161b2be249a3185b6a67a_summary_en,txt,565,98,0.8389380530973451,0.8389380530973451,0.0,0
422,a73bafee6ad437f5c24dbadd8d83ddc6,pdf,21744,6633,0.7970474613686535,0.7724889624724062,0.02455849889624724,16
423,8b85701a4da5515544e064a65417bce2,pdf,18018,5406,0.8023088023088023,0.7677877677877678,0.03452103452103452,30
424,b9f12b18797f8bb68c0e4d2a05ad9d92_summary_fr,txt,524,120,0.816793893129771,0.816793893129771,0.0,0
425,a68fc4fbeaf6f38240722db4a7c5a3aa_summary_fr,txt,298,64,0.8422818791946308,0.8422818791946308,0.0,0
426,d9237734b4b614ad04156af6f88135bd,pdf,2273,605,0.8200615926088869,0.8077430708315002,0.012318521777386713,0
427,b9929868d57c488b8d50e8cf4e0c97c4,pdf,1833,610,0.79050736497545,0.745771958537916,0.0447354064375341,1
428,628ff566f373f4a668cc11f44ba7b9f8_summary_fr,txt,182,35,0.8351648351648352,0.8351648351648352,0.0,0
429,aaac3d98fbd45b27060e0aab5370da8c,pdf,2819,826,0.8091521816246896,0.78254700248315,0.026605179141539554,6
430,8a42755018b489af27b83d5d700606ed,pdf,2413,714,0.7994198093659345,0.7737256527144634,0.0256941566514712,4
431,3b50b2a0c077cf4464d9f03ef7a78d1d_summary_fr,txt,341,96,0.8005865102639296,0.7653958944281525,0.03519061583577713,0
432,37ed9b6ea52145b9b2ec782ebce4ba0b,pdf,13207,3491,0.818278185810555,0.8070720072688725,0.011206178541682441,36
433,4d0c6ce0e75cb9982462d59f9c822e47_summary_en,txt,298,47,0.8489932885906041,0.8489932885906041,0.0,0
434,32ee72a6c48ad119a8748e1b975e8492_summary_fr,txt,318,73,0.8144654088050315,0.8144654088050315,0.0,0
435,27672815e206ca2d048d81dbb862dfc2_summary_fr,txt,367,75,0.8256130790190735,0.8256130790190735,0.0,0
436,e46c5d2c336f95a1076df6eeb725571e,pdf,1829,523,0.8228540185893931,0.8184800437397485,0.004373974849644614,0
437,6791a5e98cada2028f7189c41dced507_summary_en,txt,224,38,0.8526785714285714,0.8526785714285714,0.0,0
438,673318e364c8d2789b37b789fb423e46_summary_en,txt,436,73,0.841743119266055,0.841743119266055,0.0,0
439,717e10a8c39129e60daf0d55cc3784fe_summary_en,txt,452,94,0.8097345132743363,0.8097345132743363,0.0,0
440,2b9a69ac5eeadc0c455b5bda280f2b42,pdf,13913,4998,0.8075900237188242,0.7793430604470639,0.028246963271760225,1
441,64952162505ca2e229ec7ad6638bd69b,pdf,20474,5741,0.8016997167138811,0.774054898896161,0.027644817817720036,23
442,64a4abe44cbd8c8b1286fe6c5299bbfa_summary_fr,txt,504,104,0.8472222222222222,0.8472222222222222,0.0,0
443,428c3e1ce3d57405b6b16c1391d82913_summary_en,txt,123,24,0.8373983739837398,0.8373983739837398,0.0,0
444,6be17d64d7520bb41e90dbe3ed92a973,pdf,4362,1319,0.7989454378725356,0.7725813846859239,0.026364053186611645,9
445,073b491d6970ff3b5a02c2a19465e8a8,pdf,15252,4002,0.806910569105691,0.7787175452399685,0.02819302386572253,35
446,a4e063ed46c74dd830020f5246edd614_summary_fr,txt,328,67,0.8323170731707317,0.8323170731707317,0.0,0
447,b116844b5957cd739ab45db8b896df6c_summary_en,txt,246,36,0.8658536585365854,0.8658536585365854,0.0,0
448,949a997c1390eda20fff4e894a51cd7a_summary_en,txt,455,85,0.832967032967033,0.832967032967033,0.0,0
449,69da421ce803a8b4ea58ca122f1ed3cf_summary_en,txt,383,63,0.8537859007832899,0.8537859007832899,0.0,0
450,64353226b6e3a5df8a0f08635b04432c,pdf,4914,1370,0.8168498168498168,0.7975172975172975,0.01933251933251933,8
451,097c153d24fcda1e4a3202512d0e3baa,pdf,4370,1213,0.8157894736842105,0.7887871853546911,0.02700228832951945,8
452,4dc72ff6d59108ccf63333589febe56e_summary_fr,txt,173,34,0.8439306358381503,0.8439306358381503,0.0,0
453,32f5618496692a491d692ff60dd08b33,pdf,10786,3371,0.8058594474318561,0.7741516781012423,0.031707769330613755,42
454,8b2284786d3e10a750491bbcfd910462_summary_fr,txt,502,111,0.8346613545816733,0.8346613545816733,0.0,0
455,ca165f0a6d8c1d59580bf59e08243e23,pdf,9225,2566,0.8126829268292682,0.7983739837398374,0.014308943089430894,10
456,3516d734eed78947f751ff96964dcea2,pdf,3270,868,0.8110091743119267,0.7889908256880734,0.022018348623853212,0
457,ab2f74215aed2cf1b9a1f47ce8ecdb67_summary_en,txt,288,58,0.8263888888888888,0.8263888888888888,0.0,0
458,6eb77cd9f02e61c68fa3f88e901c42a2_summary_fr,txt,160,34,0.83125,0.83125,0.0,0
459,3b50b2a0c077cf4464d9f03ef7a78d1d,pdf,15320,4242,0.7908616187989557,0.7717362924281984,0.01912532637075718,11
460,0118a9090dee3aa27b30d3f0fb62ef8f_summary_fr,txt,410,91,0.8146341463414634,0.8146341463414634,0.0,0
461,bceb5782c051858b5cded85b1fb40740_summary_fr,txt,464,96,0.8383620689655172,0.8383620689655172,0.0,0
462,4471cdff28bc6ce1e3c5a9d8ee20d9a8,pdf,14335,3606,0.8207185211021975,0.7978374607603766,0.02288106034182072,27
463,33a0c130cba037b27f392fb7ca64d9d7_summary_fr,txt,509,97,0.8330058939096268,0.8330058939096268,0.0,0
464,9d845d86d85b67529ae6d9327e504182_summary_en,txt,191,31,0.8534031413612565,0.8534031413612565,0.0,0
465,408f80ed496699c6c485a49c91835d3c,pdf,13143,3764,0.8020238910446625,0.7801871718785666,0.02183671916609602,14
466,60fad2db6381682fcfc603b58c65c81e_summary_en,txt,764,199,0.8115183246073299,0.7827225130890052,0.028795811518324606,0
467,f3ea76194a0f85b037d09ca50a322b24_summary_fr,txt,386,83,0.810880829015544,0.810880829015544,0.0,0
468,408f80ed496699c6c485a49c91835d3c_summary_fr,txt,198,32,0.8585858585858586,0.8585858585858586,0.0,0
469,b9929868d57c488b8d50e8cf4e0c97c4_summary_en,txt,118,30,0.8135593220338984,0.8135593220338984,0.0,0
470,2875ec9dd8b441625b1850542142b9f9,pdf,84983,26299,0.8043726392337291,0.7681536307261452,0.03621900850758387,201
471,8c7655e03fef9d046e504dd052c328b0,pdf,2691,828,0.8063916759568933,0.7766629505759941,0.029728725380899292,10
472,ee1b8a7c180d631f6b34a6fb6ca7f2af_summary_en,txt,258,43,0.8488372093023255,0.8488372093023255,0.0,0
473,d6f390b9f0d2da07d47b90e0a2c25aab_summary_en,txt,706,164,0.8271954674220963,0.8016997167138811,0.025495750708215296,0
474,f327a4c3d837a2d94e7dbec4e4c12a31_summary_en,txt,333,58,0.8408408408408409,0.8408408408408409,0.0,0
475,be94d80a0dd8b146d92fc7a2decf6db9_summary_fr,txt,501,96,0.8363273453093812,0.8363273453093812,0.0,0
476,bceb5782c051858b5cded85b1fb40740_summary_en,txt,443,87,0.8419864559819413,0.8419864559819413,0.0,0
477,e49def72dfd4e311b9c1ca3f180ab356_summary_fr,txt,316,72,0.8227848101265823,0.819620253164557,0.0031645569620253164,0
478,e9024da5c714b7668f13aeb6b27873f9_summary_en,txt,120,30,0.8166666666666667,0.8166666666666667,0.0,0
479,3dde7900d2eda287c1e64302a61c78d3_summary_fr,txt,349,88,0.8080229226361032,0.8022922636103151,0.0057306590257879654,0
480,c22582508024a02e51d627fc14023bf8_summary_fr,txt,539,105,0.8385899814471243,0.8367346938775511,0.0018552875695732839,0
481,d0dea083c16c87d513bad252a86ad56d_summary_fr,txt,253,54,0.8260869565217391,0.8260869565217391,0.0,0
482,3528153b2d9928fcd27680cbf4c4a72b_summary_fr,txt,208,45,0.8221153846153846,0.8221153846153846,0.0,0
483,8acad23929afe9deb75c76e278d0830c_summary_fr,txt,403,86,0.8411910669975186,0.8411910669975186,0.0,0
484,3bbe7877e0bdafebf848b6a0ba0aacab_summary_en,txt,144,26,0.8541666666666666,0.8541666666666666,0.0,0
485,25f2e2dafb0ad82e382de5903faf3581,pdf,194147,75258,0.7701689956579293,0.6826888903768794,0.08748010528104992,222
486,63adb2bf45df271de366ee3b0cb1de6f_summary_en,txt,128,26,0.8125,0.8125,0.0,0
487,04e70341c4b9aadeae1adbfc35b032b3,pdf,3112,912,0.8023778920308483,0.7779562982005142,0.02442159383033419,5
488,b8a0dfbd02300d8aec58cd0b530030e6,pdf,74609,23814,0.800439625246284,0.7272849120079347,0.07315471323834927,108
489,53d04f32e0163590885f609000064f41,pdf,5933,2067,0.786111579302208,0.7336929040957357,0.052418675206472275,12
490,ab8bde56e0d887219dddbf9a8a0b0496_summary_en,txt,177,34,0.8531073446327684,0.8531073446327684,0.0,0
491,149a7fa22be4400ca1b63235d78346da,pdf,5514,1592,0.8128400435255713,0.7836416394631847,0.029198404062386652,17
492,9a4f27b1a8f825fdbc1ae699a9f53ce9,pdf,851,276,0.781433607520564,0.7497062279670975,0.03172737955346651,0
493,1c37ce3d8aef4359254e24f1f7990cbf_summary_fr,txt,137,34,0.8321167883211679,0.8321167883211679,0.0,0
494,04e70341c4b9aadeae1adbfc35b032b3_summary_en,txt,289,51,0.8477508650519031,0.8477508650519031,0.0,0
495,f267d32ad783313b476f29fb5cb5f0d9_summary_fr,txt,435,91,0.8413793103448276,0.8413793103448276,0.0,0
496,18bbf2b57db57892e15c8cebc4dcb3eb_summary_en,txt,631,139,0.8066561014263075,0.7971473851030111,0.009508716323296355,0
497,9d845d86d85b67529ae6d9327e504182,pdf,11701,2945,0.8245449106913939,0.8072814289376976,0.017263481753696266,12
498,37ed9b6ea52145b9b2ec782ebce4ba0b_summary_en,txt,558,160,0.8064516129032258,0.7491039426523297,0.05734767025089606,0
499,57a4f2800a7a255621419b3230964d99,pdf,5952,1793,0.8029233870967742,0.780241935483871,0.022681451612903226,6
500,ea81c4ea26f83ef36587a28a40ac53e7,pdf,6475,1974,0.7933590733590734,0.7700386100386101,0.023320463320463322,10
501,c973915fcca2ada3cb498a8d03ea2d17,pdf,9700,2796,0.8102061855670103,0.7891752577319587,0.021030927835051547,22
502,5f909c5f962b5e6f610527d2469d8dfb_summary_fr,txt,80,23,0.85,0.75,0.1,0
503,25f2e2dafb0ad82e382de5903faf3581_summary_fr,txt,425,104,0.8117647058823529,0.8094117647058824,0.002352941176470588,0
504,6e06dffe27d2319a0f5c773813e42c4a_summary_fr,txt,688,152,0.8168604651162791,0.8168604651162791,0.0,0
505,37ed9b6ea52145b9b2ec782ebce4ba0b_summary_fr,txt,549,160,0.8087431693989071,0.7504553734061931,0.058287795992714025,0
506,3976ecec7bf1095443bc5fb7a9493f38,pdf,89265,29831,0.801064246905282,0.7669859407382513,0.03407830616703075,178
507,9e4bbd718149c24108d270d25b52053f_summary_en,txt,185,30,0.8540540540540541,0.8540540540540541,0.0,0
508,8acad23929afe9deb75c76e278d0830c,pdf,35352,10899,0.8109866485630233,0.7801538809685449,0.030832767594478387,28
509,50d8d3342d6b5b437cdb697d0c2625f2,pdf,9005,2397,0.8035535813436979,0.785563575791227,0.01799000555247085,17
510,47cc1e1f3fae3bc294d34f19d79cf60f,pdf,2485,787,0.8020120724346076,0.7517102615694164,0.05030181086519115,6
511,579ccda4aee7f538030695571e3fa80b_summary_fr,txt,157,34,0.8343949044585988,0.8343949044585988,0.0,0
512,b21ed32cac4140449a8a99dddcd804ef,pdf,10192,2985,0.7965070643642073,0.7708006279434851,0.025706436420722133,15
513,74ea216c2665953e5174cf1fd01229e6,pdf,20994,5459,0.8126131275602553,0.7856530437267791,0.026960083833476232,53
514,58c4299457f09a2626cad1cd66c98b89_summary_fr,txt,861,183,0.8153310104529616,0.8153310104529616,0.0,0
515,d8d4bd95c30f092fd5d23b969b4558d1_summary_en,txt,110,19,0.8636363636363636,0.8636363636363636,0.0,0
516,79e7687d661ac8af5d580db419c669cf_summary_en,txt,416,70,0.8485576923076923,0.8485576923076923,0.0,0
517,062ad0651fd3291653785be61c28314e,pdf,3272,1016,0.7988997555012225,0.7854523227383863,0.013447432762836185,0
518,04e23a4e945161521bb4d11099cdcba7_summary_fr,txt,225,56,0.8266666666666667,0.8266666666666667,0.0,0
519,9fad6115c3efe2492fdbfc07a917355c,pdf,3328,977,0.8143028846153846,0.8037860576923077,0.010516826923076924,10
520,6be17d64d7520bb41e90dbe3ed92a973_summary_fr,txt,649,155,0.7935285053929122,0.7889060092449923,0.004622496147919877,0
521,ff51f9376a472427cd101274e5469d68_summary_fr,txt,238,55,0.8235294117647058,0.8235294117647058,0.0,0
522,610b28017b5d8f296778d87377c23b9e,pdf,11923,2760,0.8263859766837205,0.8195085129581481,0.006877463725572423,0
523,a4fedd948481a28b3b68a824032e38e4_summary_en,txt,827,139,0.841596130592503,0.841596130592503,0.0,0
524,33a0c130cba037b27f392fb7ca64d9d7,pdf,8669,2475,0.8078209712769638,0.7917868266236013,0.016034144653362555,13
525,c202e9d12c7fc3bfca2950e2f0c1d91b_summary_en,txt,179,28,0.8603351955307262,0.8603351955307262,0.0,0
526,4568b2f1a787e3ea2a23fb323bb71d10,pdf,6395,1605,0.8050039093041439,0.7953088350273652,0.009695074276778733,0
527,f3bf24e4aca755a7657b0cb100d3b67e_summary_en,txt,383,62,0.8511749347258486,0.8511749347258486,0.0,0
528,ae57d801a81d3561912f1abff6e4f52e_summary_fr,txt,662,155,0.8172205438066465,0.7990936555891238,0.01812688821752266,0
529,8c5d2c37b1ab6c85bf83e17dc8688299_summary_fr,txt,266,73,0.8045112781954887,0.7744360902255639,0.03007518796992481,0
530,6c86a1969050caeb5680eac8d45f8d69_summary_en,txt,262,48,0.8320610687022901,0.8320610687022901,0.0,0
531,f993eb29b5e99330a0f60f164c017bff,pdf,1935,899,0.7943152454780362,0.7896640826873385,0.004651162790697674,0
532,19452b43d0a0f135fa9ee3df023a8cec_summary_fr,txt,328,69,0.8323170731707317,0.8323170731707317,0.0,0
533,9a7de93634097cfb667f8ba5df4c48ed_summary_en,txt,243,41,0.8641975308641975,0.8641975308641975,0.0,0
534,a6c8ae27fa043b0ca5d291d8fef61b45_summary_en,txt,421,77,0.831353919239905,0.831353919239905,0.0,0
535,d12753e5e357d47b237d79054c96644e,pdf,269,120,0.8029739776951673,0.7620817843866171,0.040892193308550186,0
536,85a7762ffdba91c9b11b478fb106894a_summary_fr,txt,596,123,0.8338926174496645,0.8338926174496645,0.0,0
537,3d37ee43014d5f375f9e25746b4568c2_summary_en,txt,259,43,0.8571428571428571,0.8571428571428571,0.0,0
538,a4fedd948481a28b3b68a824032e38e4,pdf,15090,3636,0.8182239893969516,0.8009277667329358,0.017296222664015905,16
539,430800357324de827d432d855e57c9c0,pdf,4497,1288,0.8003113186568823,0.7627307093617968,0.03758060929508561,8
540,78199ce04a046cec1bbad1fc9bac50d6_summary_en,txt,151,39,0.8145695364238411,0.8145695364238411,0.0,0
541,3d37ee43014d5f375f9e25746b4568c2,pdf,19494,5000,0.8142505386272699,0.791166512773161,0.023084025854108958,28
542,2285c9cb19fd191b424845ff7b1eb9df,pdf,8822,2499,0.8203355248243028,0.7944910451144865,0.02584447970981637,10
543,d0e1ed635c7b21b7aa4bd71e59dfd107,pdf,16388,4169,0.8135831095923847,0.793812545765194,0.019770563827190626,12
544,6bd741b4a75bde8afa2ec2cf548dc713,pdf,7674,2286,0.8003648683867605,0.7886369559551734,0.011727912431587178,1
545,542b3a0ae7ab0133a57370a10021c3bc,pdf,2502,880,0.7925659472422062,0.7430055955235811,0.0495603517186251,6
546,32ee72a6c48ad119a8748e1b975e8492_summary_en,txt,279,56,0.8172043010752689,0.8172043010752689,0.0,0
547,3b66dd749a5ee2b13782504fb4867622,pdf,5620,1479,0.8122775800711743,0.7882562277580071,0.02402135231316726,11
548,237afd76ec365244e94396095d2d95ab,pdf,5451,1452,0.8147128967161988,0.7805907172995781,0.0341221794166208,10
549,d5cf336ed4b7296cc7971bcb6f7f3b09_summary_en,txt,274,57,0.8138686131386861,0.8102189781021898,0.0036496350364963502,0
550,65719d05bc7236e7ae315c7eab6c2280_summary_en,txt,414,67,0.8454106280193237,0.8454106280193237,0.0,0
551,5eb31a81cf4a1012ad675bb8676afd92,pdf,4961,1522,0.8113283612174965,0.792178996170127,0.01914936504736948,3
552,fa939069fc6721defccc3152a86bcd69,pdf,4287,1218,0.801492885467693,0.7739678096571029,0.027525075810590157,8
553,802208e6dc3f634e83f1c7dff031aabe_summary_fr,txt,467,122,0.7901498929336188,0.7665952890792291,0.023554603854389723,0
554,034b70f000321618d8a30c8b8a1144c1,pdf,13731,3586,0.7892360352487073,0.7625810210472653,0.026655014201441993,20
555,6c86a1969050caeb5680eac8d45f8d69,pdf,17817,4975,0.8070382219228827,0.7834652298366729,0.0235729920862098,18
556,33f4883d8d8c56a98d3ae27c80f7e1be_summary_fr,txt,132,28,0.8257575757575758,0.8257575757575758,0.0,0
557,7869c646301fe82b50fc79cf0c1268c6_summary_fr,txt,634,134,0.8264984227129337,0.8264984227129337,0.0,0
558,2b9a69ac5eeadc0c455b5bda280f2b42_summary_fr,txt,258,58,0.8333333333333334,0.8333333333333334,0.0,0
559,63eb550c063fe80f29000c125e9bfb88_summary_en,txt,288,49,0.8402777777777778,0.8402777777777778,0.0,0
560,f41d3004703ead6ac5010377ad25edb6,pdf,64606,17366,0.8098164257189735,0.7867071169860385,0.02310930873293502,106
561,42f2cc2ffab0e35fd3d99b52e92cd72c_summary_en,txt,415,79,0.8168674698795181,0.8168674698795181,0.0,0
562,65719d05bc7236e7ae315c7eab6c2280,pdf,7654,1908,0.8166971518160439,0.8006271230729031,0.01607002874314084,17
563,642f2e1f8204bdbae674f5c6f647b1c2_summary_fr,txt,266,54,0.8383458646616542,0.8383458646616542,0.0,0
564,811ea219f422780d4365a5eea26e6bd1,pdf,32646,9637,0.8049071861790112,0.7747962996998101,0.030110886479201127,82
565,8dd75b8a1b9fcb3d6172c6dc602821e8_summary_fr,txt,492,110,0.8089430894308943,0.8028455284552846,0.006097560975609756,0
566,953c56c8a1d7f9d5b710111038aa7d3c,pdf,4943,1410,0.8132712927372041,0.7962775642322476,0.016993728504956503,7
567,7e02607fb3c4550a3c29eeaa830e5b05_summary_en,txt,224,42,0.8571428571428571,0.8571428571428571,0.0,0
568,ab78fcf1c8d6b6a7f2361bf27d8a25e8_summary_en,txt,586,107,0.8310580204778157,0.8310580204778157,0.0,0
569,9a4f27b1a8f825fdbc1ae699a9f53ce9_summary_fr,txt,435,99,0.8114942528735632,0.8091954022988506,0.0022988505747126436,0
570,eda9a30d749f908683df10513ec073e3_summary_fr,txt,826,160,0.8401937046004843,0.8401937046004843,0.0,0
571,843c4dbeb0d3145b5f45c29d6a889db6_summary_fr,txt,496,124,0.8185483870967742,0.8044354838709677,0.014112903225806451,0
572,27672815e206ca2d048d81dbb862dfc2,pdf,40816,11529,0.8106379851038809,0.7834917679341434,0.027146217169737356,25
573,1392eef3faa8f83e8df65299f328427f,pdf,184976,69978,0.7740409566646483,0.6941927601418563,0.07984819652279214,222
574,9ee59f1f19aca410c0c08f8b5def3561,pdf,5177,1325,0.8170755263666216,0.7919644581804134,0.02511106818620823,8
575,32ee72a6c48ad119a8748e1b975e8492,pdf,2846,819,0.7972593113141251,0.7775825720309206,0.019676739283204497,0
576,62f68d7170121d6227cb593f89c960bc_summary_fr,txt,243,58,0.831275720164609,0.831275720164609,0.0,0
577,05978b467e82ef92032e5a532c8d641a,pdf,5658,1515,0.8154825026511134,0.792859667727112,0.022622834924001415,11
578,dc8c5e78d11d9969ffa55cbe189dcbac,pdf,9749,2653,0.8151605292850549,0.7898245973946045,0.025335931890450303,19
579,2ba96f4f0e728e0baf4231476d36f766,pdf,1769,598,0.8072357263990956,0.7964951950254381,0.010740531373657434,0
580,949a997c1390eda20fff4e894a51cd7a,pdf,8190,2096,0.8173382173382173,0.8003663003663004,0.01697191697191697,16
581,6791a5e98cada2028f7189c41dced507,pdf,5791,1599,0.8093593507166292,0.7862199965463651,0.023139354170264203,8
582,63adb2bf45df271de366ee3b0cb1de6f,pdf,7726,2086,0.8006730520320994,0.7819052549831736,0.018767797048925706,5
583,744ec981d5d0f304d715be47f360de0a,pdf,95955,27996,0.8073055077901099,0.7799489343963316,0.027356573393778335,126
584,f3ea0f33d70fae83b5b7e56f5505faa8_summary_en,txt,370,70,0.827027027027027,0.827027027027027,0.0,0
585,cce72c6f171055b2a36453bc12b9dbf5,pdf,4122,1226,0.8054342552159146,0.7770499757399321,0.028384279475982533,3
586,b116844b5957cd739ab45db8b896df6c,pdf,7919,2819,0.8086879656522288,0.7710569516353075,0.03763101401692133,7
587,b928e9ff34d630b29630eb3b2fe30c60_summary_en,txt,339,58,0.8466076696165191,0.8466076696165191,0.0,0
588,ee1b8a7c180d631f6b34a6fb6ca7f2af,pdf,11491,2958,0.8128970498651118,0.792359237664259,0.02053781220085284,19
589,e48eb290f5924ec2682d5c6fc418785a_summary_fr,txt,277,52,0.8375451263537906,0.8375451263537906,0.0,0
590,b71124c132cc3433002c5d623884a5b8,pdf,10780,3048,0.7998144712430427,0.7686456400742115,0.03116883116883117,9
591,b71124c132cc3433002c5d623884a5b8_summary_en,txt,442,81,0.8280542986425339,0.8280542986425339,0.0,0
592,e2c22a34085297124a085ddcda8418aa_summary_fr,txt,849,230,0.8080094228504122,0.7820965842167256,0.02591283863368669,0
593,57a4f2800a7a255621419b3230964d99_summary_fr,txt,188,42,0.8297872340425532,0.8297872340425532,0.0,0
594,4422d72dc385850c30699c534368b41b_summary_en,txt,263,73,0.8060836501901141,0.7642585551330798,0.04182509505703422,0
595,610b28017b5d8f296778d87377c23b9e_summary_en,txt,462,79,0.8463203463203464,0.8463203463203464,0.0,0
596,63eb550c063fe80f29000c125e9bfb88,pdf,34618,9795,0.8091166445201918,0.773181581836039,0.03593506268415275,36
597,a9ecdda3c95d2a41e1455b93986eb713,pdf,1208,485,0.7640728476821192,0.7210264900662252,0.04304635761589404,0
598,21737be5e605907437c481f7e59d2567,pdf,13447,3739,0.8177288614560868,0.7994348181750577,0.018294043281029227,16
599,c22582508024a02e51d627fc14023bf8,pdf,27813,7466,0.8127494337180455,0.8011002049401359,0.011649228777909611,24
600,b21ed32cac4140449a8a99dddcd804ef_summary_fr,txt,148,25,0.8581081081081081,0.8581081081081081,0.0,0
601,21c2093077fc2745d3659973617e82c3,pdf,7992,2283,0.8171921921921922,0.7966716716716716,0.02052052052052052,10
602,b1b14e480f9d477cfa37686dd6a67a46,pdf,25775,8279,0.8102424830261882,0.7647332686711931,0.04550921435499515,34
603,f4a7ff2c466384af253f208432afafc7,pdf,6720,1881,0.8023809523809524,0.7763392857142857,0.026041666666666668,20
604,17d494d541f3f7a7d3b16b5cb0663752_summary_fr,txt,542,145,0.8099630996309963,0.7988929889298892,0.01107011070110701,0
605,a73bafee6ad437f5c24dbadd8d83ddc6_summary_fr,txt,321,67,0.8255451713395638,0.8255451713395638,0.0,0
606,2281130745c882b033d82232cc47837f_summary_fr,txt,384,82,0.8333333333333334,0.8333333333333334,0.0,0
607,18bbf2b57db57892e15c8cebc4dcb3eb,pdf,1191011,341610,0.8148850010621228,0.7909414774506701,0.023943523611452792,25
608,3fb091edf0ab939eec5e1ea848ff2428_summary_fr,txt,1149,285,0.814621409921671,0.814621409921671,0.0,0
609,034b70f000321618d8a30c8b8a1144c1_summary_en,txt,320,77,0.83125,0.796875,0.034375,0
610,2b8d809694effac8cf2516dd44746671_summary_en,txt,1049,280,0.8036224976167778,0.76930409914204,0.034318398474737846,0
611,55a742c66d5e6e7f49f7ab76d279dd76_summary_fr,txt,165,39,0.8363636363636363,0.8363636363636363,0.0,0
612,5e43615048734eb7baaba434ce9972fe_summary_en,txt,58,20,0.8448275862068966,0.7068965517241379,0.13793103448275862,0
613,3b66dd749a5ee2b13782504fb4867622_summary_en,txt,181,34,0.850828729281768,0.850828729281768,0.0,0
614,0aa7b08975e773a11082d5a41fa70766_summary_fr,txt,300,90,0.81,0.7733333333333333,0.03666666666666667,0
615,f41d3004703ead6ac5010377ad25edb6_summary_en,txt,653,219,0.7871362940275651,0.7059724349157733,0.08116385911179173,0
616,45249795a9e832d10139d65826c42908_summary_en,txt,233,41,0.8454935622317596,0.8454935622317596,0.0,0
617,150dfc12f35b5b33405d08417c03fca3_summary_en,txt,776,146,0.8286082474226805,0.8286082474226805,0.0,0
618,2e886cc981460ba41007b9f8343fc9c7,pdf,21397,7489,0.7877739870075244,0.7204280973968313,0.06734588961069309,36
619,c8db05f91c0711cb0319837a407bc637_summary_fr,txt,454,104,0.8325991189427313,0.8325991189427313,0.0,0
620,dae7dcc87bdb119358655ec9d34be2bb,pdf,1584,451,0.8162878787878788,0.8005050505050505,0.015782828282828284,0
621,95727e4a85eec5bb7ae5bbaf5aaa2805,pdf,1483,487,0.8084962913014161,0.7902899527983817,0.01820633850303439,1
